project_id,pic,legal_name,legal_short_name,legal_entity_type,country_code,legal_url,partner_role,ec_contribution,net_ec_contribution,pillar_abbr,pillar_descr,thematic_priority_abbr,signature_date,call_deadline_date,eu_contribution,project_acronym,thematic_priority,topic_code,topic_description,participations,framework_programme,start_date,end_date,legal_basis,funding_scheme,pillar,re_contribution,signature_year,call_year,start_year,country
101037075,949886760,COMPANIA ESPANOLA DE LAMINACION SL,CELSA BARCELONA,PRC,ES,NA,Participant,209737.5,209737.5,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,209737.5,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,209737.5,2021,2021,2022,Spain
101037075,903174082,PNO INNOVATION SL,PNO SP,PRC,ES,NA,Participant,182437.5,182437.5,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,182437.5,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,182437.5,2021,2021,2022,Spain
101037075,890647696,MESTSKA CAST PRAHA 6 / District Prague 6,NA,PUB,CZ,NA,Participant,145375,145375,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,0,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,0,2021,2021,2022,Czechia
101037075,890647696,MESTSKA CAST PRAHA 6 / District Prague 6,NA,PUB,CZ,NA,Participant,145375,145375,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,145375,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,145375,2021,2021,2022,Czechia
101037075,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,DE,http://www.fraunhofer.de,Participant,542812.5,542812.5,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,542812.5,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,542812.5,2021,2021,2022,Germany
101037075,940666231,MODELO CONTINENTE HIPERMERCADOS S.A.,MODELO CONTINENTE HIPERMERCADOS S.A.,PRC,PT,NA,Thirdparty,0,173687.5,NA,NA,NA,NA,NA,NA,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,NA,173687.5,NA,NA,2022,Portugal
101037075,897049017,AKKA HIGH TECH,AKKA HIGH TECH,PRC,FR,NA,Participant,485450,327425,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,327425,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,327425,2021,2021,2022,France
101037075,941124556,"SONAE MC - SERVICOS PARTILHADOS, SA",SONAE,PRC,PT,NA,Participant,381150,57872.5,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,57872.5,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,57872.5,2021,2021,2022,Portugal
101037075,948680371,DUN LAOGHAIRE RATHDOWN COUNTY COUNCIL,DLRCOCO,PUB,IE,NA,Participant,472750,472750,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,472750,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,472750,2021,2021,2022,Ireland
101037075,924773848,POLYTECHNEIO KRITIS,TECHNICAL UNIVERSITY OF CRETE,HES,EL,NA,Participant,444750,444750,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,444750,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,444750,2021,2021,2022,Greece
101037075,944063947,"CAPWATT SERVICES, S.A.",NA,PRC,PT,NA,Thirdparty,0,181125,NA,NA,NA,NA,NA,NA,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,NA,181125,NA,NA,2022,Portugal
101037075,919456890,VISBLUE APS,Visblue,PRC,DK,NA,Participant,358575,313425,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,313425,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,313425,2021,2021,2022,Denmark
101037075,902984641,MOTT MACDONALD FRANCE,NA,PRC,FR,NA,Participant,172375,172375,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,172375,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,172375,2021,2021,2022,France
101037075,999548917,DIN DEUTSCHES INSTITUT FUER NORMUNG E.V.,DIN,OTH,DE,http://www.din.de,Participant,171867.5,171867.5,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,171867.5,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,171867.5,2021,2021,2022,Germany
101037075,999829635,UNIVERSIDAD DE SANTIAGO DE COMPOSTELA,UNIVERSIDADE DE SANTIAGO DE COMPOSTELA,HES,ES,http://www.usc.es,Participant,406875,406875,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,406875,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,406875,2021,2021,2022,Spain
101037075,891897735,DE L'AUTRE COTE DE L'ECOLE,De l'Autre Côté de l'Ecole,OTH,BE,NA,Participant,163186.37,163186.37,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,163186.37,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,163186.37,2021,2021,2022,Belgium
101037075,999509341,INSTITUTO TECNOLOGICO DE ARAGON,ITAINNOVA,REC,ES,www.ita.es,Participant,312500,312500,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,312500,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,312500,2021,2021,2022,Spain
101037075,934253076,ECOFOREST GEOTERMIA SL,Ecoforest Geotermia S.L.,PRC,ES,NA,Participant,181825,181825,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,181825,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,181825,2021,2021,2022,Spain
101037075,998780677,COWI AS,KAMPSAX GEODAN GEOPLUS KAMPSAX DATA GEOPLAN GEOMASTERS GEODATAAGRINOVA INTERNATIONAL KAMPSAX INTERNATIONAL KAMPSAX TEKNIK,PRC,DK,http://www.cowi.dk/cowi/en/menu/home/,Participant,498925,498925,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,498925,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,498925,2021,2021,2022,Denmark
101037075,917706913,INLECOM INNOVATION ASTIKI MI KERDOSKOPIKI ETAIREIA,INLECOM INNOVATION,REC,EL,NA,Participant,1206250,1206250,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,1206250,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,1206250,2021,2021,2022,Greece
101037075,997848022,EBOS TECHNOLOGIES LIMITED,eBOS,PRC,CY,http://www.ebos.com.cy,Participant,322000,322000,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,322000,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,322000,2021,2021,2022,Cyprus
101037075,997513178,AYUNTAMIENTO DE MADRID,ADM,PUB,ES,www.madrid.es,Participant,235400,235400,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,235400,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,235400,2021,2021,2022,Spain
101037075,996872590,VIAS INSTITUTE,INSTITUT BELGE POURLA SECURITE ROUTIERE ASBL,OTH,BE,NA,Participant,175000,175000,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,175000,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,175000,2021,2021,2022,Belgium
101037075,891571815,WILLIS TOWERS WATSON SA,NA,PRC,BE,NA,Participant,172375,172375,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,172375,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,172375,2021,2021,2022,Belgium
101037075,999848744,CESKE VYSOKE UCENI TECHNICKE V PRAZE,CVUT,HES,CZ,http://www.cvut.cz,Participant,628750,628750,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,628750,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,628750,2021,2021,2022,Czechia
101037075,904124294,BOVLABS SAS,NA,PRC,FR,NA,Participant,243398.75,243398.75,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,243398.75,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,243398.75,2021,2021,2022,France
101037075,912616547,AKKA I&S,NA,PRC,FR,NA,Thirdparty,0,158025,NA,NA,NA,NA,NA,NA,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,NA,158025,NA,NA,2022,France
101037075,896664315,"CAPWATT, S.A.",NA,PRC,PT,NA,Participant,579330.5,398205.5,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,398205.5,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,398205.5,2021,2021,2022,Portugal
101037075,999791902,"IDOM CONSULTING, ENGINEERING, ARCHITECTURE S.A.U.",IDOM,PRC,ES,www.idom.com,Participant,181562.5,181562.5,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,181562.5,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,181562.5,2021,2021,2022,Spain
101037075,911887107,TIPEE,Tipee,PRC,FR,NA,Thirdparty,0,41510,NA,NA,NA,NA,NA,NA,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,NA,41510,NA,NA,2022,France
101037075,891612943,"SONAE - SGPS, S.A.",NA,PRC,PT,NA,Thirdparty,0,46252.5,NA,NA,NA,NA,NA,NA,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,NA,46252.5,NA,NA,2022,Portugal
101037075,965096360,INGENIERIA ESPECIALIZADA OBRA CIVIL E INDUSTRIAL SA,ACCIONA,PRC,ES,NA,Coordinator,2301032.38,2038136.88,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,2038136.88,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,2038136.88,2021,2021,2022,Spain
101037075,948410323,SOPREMA,SOPREMA,PRC,FR,NA,Participant,601860,560350,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,560350,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,560350,2021,2021,2022,France
101037075,949729135,INSTITUT DE RECHERCHE TECHNOLOGIQUE SYSTEM X,IRT SYSTEMX,REC,FR,NA,Participant,343358.75,343358.75,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,343358.75,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,343358.75,2021,2021,2022,France
101037075,999929836,FUNDACION CARTIF,CARTIF,REC,ES,www.cartif.es,Participant,338750,338750,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,338750,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,338750,2021,2021,2022,Spain
101037075,999839335,ERASMUS UNIVERSITEIT ROTTERDAM,EUR,HES,NL,http://www.eur.nl,Participant,90640,90640,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,90640,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,90640,2021,2021,2022,Netherlands
101037075,891613719,TPF UTILITIES,NA,PRC,BE,NA,Participant,400750,400750,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,400750,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,400750,2021,2021,2022,Belgium
101037075,972486887,SERCO BELGIUM,SERCO,PRC,BE,NA,Participant,457625,457625,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,457625,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,457625,2021,2021,2022,Belgium
101037075,912180047,TELCOSERV SCHEDIASMOS YLOPOIHSH & BELTIOPOIHSH THLEPIKOINONIAKON DIKTION-EGKATASTASIS THLEPIKOINONIAKOU EKSOPLISMOU DIATAKSEON-KATASKEVASTIK,TELCOSERV S.A.,PRC,EL,NA,Participant,240625,240625,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,240625,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,240625,2021,2021,2022,Greece
101037075,952279944,VLTN GCV,VLTN,PRC,BE,http://www.vltn.be,Participant,309312.5,309312.5,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,309312.5,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,309312.5,2021,2021,2022,Belgium
101037075,902557841,GECO GLOBAL APS,Geco Global,PRC,DK,NA,Participant,403375,403375,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,403375,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,403375,2021,2021,2022,Denmark
101037075,999812854,ACCIONA CONSTRUCCION SA,ACCIONA,PRC,ES,NA,Thirdparty,0,142364.25,NA,NA,NA,NA,NA,NA,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,NA,142364.25,NA,NA,2022,Spain
101037075,916965542,STAM SRL,STAM SRL,PRC,IT,http://www.stamtech.com,Participant,391343.75,391343.75,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,391343.75,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,391343.75,2021,2021,2022,Italy
101037075,892371192,CONSEIL INTERNATIONAL BIODIVERSITE& IMMOBILIER,INTERNATIONAL BIODIVERCITY & PROPERTY COUNCIL (IBPC / CIBI),OTH,FR,NA,Participant,125000,125000,EU.3.,Societal Challenges,ENERGY,2021-09-27,2021-01-27,125000,PROBONO,"Secure, clean and efficient energy",LC-GD-4-1-2020,Building and renovating in an energy and resource efficient way,59,H2020,2022-01-01,2026-12-31,H2020-EU.3.3.,IA,3,125000,2021,2021,2022,France
101026826,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,OTH,FR,http://www.cnrs.fr,Coordinator,184707.84,184707.84,EU.1.,Excellent Science,MSCA,2021-05-03,2020-09-09,184707.84,IwCMEBSD,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,H2020-EU.1.3.,MSCA-IF-EF-ST,1,184707.84,2021,2020,2022,France
101027340,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,OTH,FR,http://www.cnrs.fr,Coordinator,184707.84,NA,EU.1.,Excellent Science,MSCA,2021-03-19,2020-09-09,184707.84,PESTEFFECT,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-02-01,2024-01-31,NA,MSCA-IF-EF-ST,1,184707.84,2021,2020,2022,France
101024333,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,OTH,FR,http://www.cnrs.fr,Coordinator,196707.84,NA,EU.1.,Excellent Science,MSCA,2021-04-27,2020-09-09,196707.84,DIRECT-DSB,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-05-01,2024-04-30,NA,MSCA-IF-EF-ST,1,196707.84,2021,2020,2022,France
101028752,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,OTH,FR,http://www.cnrs.fr,Coordinator,295061.76,295061.76,EU.1.,Excellent Science,MSCA,2021-03-24,2020-09-09,295061.76,SPHELECTRO,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-02-01,2025-01-31,H2020-EU.1.3.,MSCA-IF-EF-CAR,1,295061.76,2021,2020,2022,France
101027782,910186018,UNIVERSITE DE LILLE,NA,HES,FR,NA,Coordinator,196707.84,196707.84,EU.1.,Excellent Science,MSCA,2021-04-23,2020-09-09,196707.84,PHBE,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-04-22,2024-04-21,H2020-EU.1.3.,MSCA-IF-EF-ST,1,196707.84,2021,2020,2022,France
101028177,999994535,HELSINGIN YLIOPISTO,UH,HES,FI,http://www.helsinki.fi,Coordinator,190680.96,190680.96,EU.1.,Excellent Science,MSCA,2021-03-16,2020-09-09,190680.96,STELLA,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,H2020-EU.1.3.,MSCA-IF-EF-ST,1,190680.96,2021,2020,2022,Finland
101022521,999994535,HELSINGIN YLIOPISTO,UH,HES,FI,http://www.helsinki.fi,Coordinator,202680.96,202680.96,EU.1.,Excellent Science,MSCA,2021-03-11,2020-09-09,202680.96,ILLWILD,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-02-01,2024-01-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,202680.96,2021,2020,2022,Finland
101032440,910186018,UNIVERSITE DE LILLE,NA,HES,FR,NA,Coordinator,196707.84,196707.84,EU.1.,Excellent Science,MSCA,2021-04-23,2020-09-09,196707.84,EIEEI,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-04-01,2024-03-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,196707.84,2021,2020,2022,France
101028625,999985029,UPPSALA UNIVERSITET,UU,HES,SE,http://www.uu.se,Coordinator,191852.16,191852.16,EU.1.,Excellent Science,MSCA,2021-11-18,2020-09-09,191852.16,MVG,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-05-01,2024-04-30,H2020-EU.1.3.,MSCA-IF-EF-ST,1,191852.16,2021,2020,2022,Sweden
101027731,999862712,UNIVERSITA DI PISA,UNIPI,HES,IT,www.unipi.it,Coordinator,269002.56,NA,EU.1.,Excellent Science,MSCA,2021-04-16,2020-09-09,269002.56,NECESSITY,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-01-01,2024-12-31,NA,MSCA-IF-GF,1,269002.56,2021,2020,2022,Italy
101027731,999467340,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,UC,HES,US,http://www.universityofcalifornia.edu/,Partner,NA,NA,NA,NA,NA,NA,NA,NA,NECESSITY,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-01-01,2024-12-31,NA,MSCA-IF-GF,NA,NA,NA,NA,2022,United States
101023948,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,OTH,FR,http://www.cnrs.fr,Coordinator,184707.84,NA,EU.1.,Excellent Science,MSCA,2021-04-14,2020-09-09,184707.84,NETDEM,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-01-03,2024-01-02,NA,MSCA-IF-EF-ST,1,184707.84,2021,2020,2022,France
101026386,909875521,SORBONNE UNIVERSITE,SU,HES,FR,NA,Coordinator,196707.84,196707.84,EU.1.,Excellent Science,MSCA,2021-07-09,2020-09-09,196707.84,KIRPAS,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-07-01,2024-06-30,H2020-EU.1.3.,MSCA-IF-EF-ST,1,196707.84,2021,2020,2022,France
101020684,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,OTH,FR,http://www.cnrs.fr,Coordinator,2462587,NA,EU.1.,Excellent Science,ERC,2021-06-07,2020-08-26,0,Grenadyn,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,1,H2020,2022-10-01,2027-09-30,NA,ERC-ADG,1,0,2021,2020,2022,France
945655,999850878,SCUOLA INTERNAZIONALE SUPERIORE DI STUDI AVANZATI DI TRIESTE,SISSA,HES,IT,www.sissa.it,Coordinator,1171465,1171465,EU.1.,Excellent Science,ERC,2020-08-06,2019-10-16,1171465,GeoSub,European Research Council,ERC-2020-STG,ERC STARTING GRANTS,2,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-STG,1,1171465,2020,2019,2022,Italy
945655,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,OTH,FR,http://www.cnrs.fr,Participant,0,0,EU.1.,Excellent Science,ERC,2020-08-06,2019-10-16,0,GeoSub,European Research Council,ERC-2020-STG,ERC STARTING GRANTS,2,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-STG,1,0,2020,2019,2022,France
101034379,999865234,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,HES,ES,http://www.ehu.es,Coordinator,1655100,1655100,EU.1.,Excellent Science,MSCA,2021-03-22,2020-09-29,1655100,ADAGIO,Marie Sklodowska-Curie actions,MSCA-COFUND-2020,"Co-funding of regional, national and international programmes",1,H2020,2022-01-01,2026-12-31,H2020-EU.1.3.,MSCA-COFUND-FP,1,1655100,2021,2020,2022,Spain
101023075,999990267,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,REC,DE,http://www.mpg.de,Coordinator,162806.4,162806.4,EU.1.,Excellent Science,MSCA,2021-04-22,2020-09-09,162806.4,FaMART,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-04-21,2024-04-20,H2020-EU.1.3.,MSCA-IF-EF-ST,1,162806.4,2021,2020,2022,Germany
101021098,999903840,THE UNIVERSITY OF MANCHESTER,UNIVERSITY OF MANCHESTER,HES,UK,http://www.manchester.ac.uk,Coordinator,1494039.75,1494039.75,EU.1.,Excellent Science,ERC,2021-09-07,2020-08-26,0,NEWORLDatA,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,12,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-ADG,1,0,2021,2020,2022,United Kingdom
101021098,999857086,BUDAPESTI CORVINUS EGYETEM,CORVINUS UNIVERSITY OF BUDAPEST,HES,HU,http://www.uni-corvinus.hu,Participant,93562.5,93562.5,EU.1.,Excellent Science,ERC,2021-09-07,2020-08-26,0,NEWORLDatA,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,12,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-ADG,1,0,2021,2020,2022,Hungary
101021098,999756012,RIGSARKIVET,RIGSARKIVET,REC,DK,NA,Participant,87312.5,87312.5,EU.1.,Excellent Science,ERC,2021-09-07,2020-08-26,0,NEWORLDatA,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,12,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-ADG,1,0,2021,2020,2022,Denmark
101021098,986288920,USTAV PRO SOUDOBE DEJINY AV CR V.V.I,Institute of Contemporary History,OTH,CZ,www.usd.cas.cz,Participant,87937.5,87937.5,EU.1.,Excellent Science,ERC,2021-09-07,2020-08-26,0,NEWORLDatA,European Research Council,ERC-2020-ADG,ERC ADVANCED GRANT,12,H2020,2022-01-01,2026-12-31,H2020-EU.1.1.,ERC-ADG,1,0,2021,2020,2022,Czechia
